ETRN,DNI,DHI,Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Dry-Bulb,Dew-Point,Relative Humidity {%},wspd
0,0,0,999900,999900,15.6,-0.8,32,2.1
0,0,0,999900,999900,15.6,-1.8,30,2.1
0,0,0,999900,999900,15.6,-2.8,27,2.1
0,0,0,999900,999900,15.4,-3.1,27,3.8
0,0,0,999900,999900,15.2,-3.4,27,5.5
0,0,0,999900,999900,15,-3.9,26,7.2
0,0,0,999900,999900,14.8,-3.4,27,7
0,0,0,999900,999900,14.6,-3.1,28,6.9
0,0,0,999900,999900,14.4,-2.8,30,6.7
0,0,0,999900,999900,14.4,-2.1,31,6.5
0,0,0,999900,999900,14.4,-1.6,33,6.4
0,0,75,999900,999900,14.4,-1.1,34,6.2
624,779,190,999900,999900,16.1,-0.6,32,7.1
794,895,189,999900,999900,17.7,-0.3,29,7.9
929,947,160,999900,999900,19.4,0,27,8.8
1025,970,110,999900,999900,20.2,-0.1,26,7.9
1078,976,51,999900,999900,20.9,-0.3,24,7.1
1085,940,0,999900,999900,21.7,-0.6,22,6.2
1047,867,0,999900,999900,21.9,-0.3,23,5.5
965,694,0,999900,999900,22,-0.1,23,4.8
842,354,0,999900,999900,22.2,0,23,4.1
682,0,0,999900,999900,19.6,0.2,27,2.7
0,0,0,999900,999900,17,0.4,32,1.4
0,0,0,999900,999900,14.4,0.6,39,0
0,0,0,999900,999900,13.1,0.8,43,0.7
0,0,0,999900,999900,11.9,0.9,47,1.4
0,0,0,999900,999900,10.6,1.1,52,2.1
0,0,0,999900,999900,10.4,0.7,51,2.1
0,0,0,999900,999900,10.2,0.4,51,2.1
0,0,0,999900,999900,10,0,50,2.1
0,0,0,999900,999900,8.9,-0.1,53,1.9
0,0,0,999900,999900,7.8,-0.3,56,1.7
0,0,0,999900,999900,6.7,-0.6,59,1.5
0,0,0,999900,999900,6.9,-0.9,57,1
0,0,0,999900,999900,7,-1.2,55,0.5
0,0,78,999900,999900,7.2,-1.7,52,0
625,406,224,999900,999900,10.9,-1.8,40,1.9
795,649,257,999900,999900,14.6,-1.9,31,3.8
931,756,242,999900,999900,18.3,-2.2,24,5.7
1027,814,194,999900,999900,19.6,-1.9,23,4.8
1080,824,142,999900,999900,20.9,-1.8,21,4
1088,769,101,999900,999900,22.2,-1.7,20,3.1
1050,658,69,999900,999900,22.2,-1.6,20,2.1
968,441,59,999900,999900,22.2,-1.6,20,1
845,113,49,999900,999900,22.2,-1.7,20,0
685,0,1,999900,999900,20,-0.8,24,0
0,0,0,999900,999900,17.8,-0.1,30,0
0,0,0,999900,999900,15.6,0.6,36,0
0,0,0,999900,999900,13.2,1,43,0.9
0,0,0,999900,999900,10.7,1.3,52,1.7
0,0,0,999900,999900,8.3,1.7,63,2.6
0,0,0,999900,999900,7.6,1.3,64,2.8
0,0,0,999900,999900,6.8,1,66,2.9
0,0,0,999900,999900,6.1,0.6,68,3.1
0,0,0,999900,999900,5.9,0.6,69,3.3
0,0,0,999900,999900,5.8,0.6,69,3.4
0,0,0,999900,999900,5.6,0.6,70,3.6
0,0,0,999900,999900,5.2,0.6,72,3.6
0,0,0,999900,999900,4.8,0.6,74,3.6
0,0,80,999900,999900,4.4,0.6,76,3.6
627,461,220,999900,999900,7.7,1.1,63,3.3
797,697,241,999900,999900,11.1,1.7,52,2.9
933,776,223,999900,999900,14.4,2.2,44,2.6
1029,801,181,999900,999900,15.9,2,39,2.6
1083,788,134,999900,999900,17.4,1.9,35,2.6
1090,734,88,999900,999900,18.9,1.7,32,2.6
1053,527,91,999900,999900,19.3,1.7,31,2.1
971,221,117,999900,999900,19.6,1.7,30,1.5
848,53,50,999900,999900,20,1.7,30,1
689,0,1,999900,999900,18.1,2.1,34,1
0,0,0,999900,999900,16.3,2.4,39,1
0,0,0,999900,999900,14.4,2.8,46,1
0,0,0,999900,999900,12.9,2.8,50,1.4
0,0,0,999900,999900,11.5,2.8,55,1.7
0,0,0,999900,999900,10,2.8,61,2.1
0,0,0,999900,999900,9.8,2.8,62,2.3
0,0,0,999900,999900,9.6,2.8,63,2.4
0,0,0,999900,999900,9.4,2.8,63,2.6
0,0,0,999900,999900,9.2,2.4,62,2.9
0,0,0,999900,999900,9.1,2.1,62,3.3
0,0,0,999900,999900,8.9,1.7,61,3.6
0,0,0,999900,999900,9.3,1.9,60,3.8
0,0,0,999900,999900,9.6,2,59,3.9
0,0,36,999900,999900,10,2.2,58,4.1
628,0,96,999900,999900,11.1,4.2,62,5.5
799,1,126,999900,999900,12.2,6.3,67,6.8
935,3,119,999900,999900,13.3,8.3,72,8.2
1032,3,133,999900,999900,12.9,8.9,77,7.2
1085,3,133,999900,999900,12.6,9.4,81,6.1
1093,3,119,999900,999900,12.2,10,86,5.1
1056,0,163,999900,999900,12.2,10,86,4.6
974,13,136,999900,999900,12.2,10,86,4.1
851,32,51,999900,999900,12.2,10,86,3.6
692,0,1,999900,999900,11.8,9.8,88,3.6
0,0,0,999900,999900,11.5,9.6,88,3.6
0,0,0,999900,999900,11.1,9.4,89,3.6
0,0,0,999900,999900,11.1,9.6,90,3.8
0,0,0,999900,999900,11.1,9.8,92,3.9
0,0,0,999900,999900,11.1,10,93,4.1
0,0,0,999900,999900,11.1,10,93,3.8
0,0,0,999900,999900,11.1,10,93,3.4
0,0,0,999900,999900,11.1,10,93,3.1
0,0,0,999900,999900,11.1,9.8,92,3.3
0,0,0,999900,999900,11.1,9.6,90,3.4
0,0,0,999900,999900,11.1,9.4,89,3.6
0,0,0,999900,999900,11.7,9.2,85,3.8
0,0,0,999900,999900,12.2,9.1,81,3.9
0,0,18,999900,999900,12.8,8.9,77,4.1
630,13,98,999900,999900,14.1,9.6,74,5
801,19,228,999900,999900,15.4,10.4,72,5.8
937,228,294,999900,999900,16.7,11.1,70,6.7
1034,45,312,999900,999900,17.2,10.9,66,6.2
1088,16,228,999900,999900,17.8,10.8,64,5.6
1096,6,117,999900,999900,18.3,10.6,61,5.1
1058,6,125,999900,999900,18.5,9.8,57,4.3
977,5,96,999900,999900,18.7,9.1,54,3.4
854,3,40,999900,999900,18.9,8.3,50,2.6
695,0,0,999900,999900,17.6,8.9,57,2.1
0,0,0,999900,999900,16.3,9.4,64,1.5
0,0,0,999900,999900,15,10,72,1
0,0,0,999900,999900,14.6,9.6,72,1.5
0,0,0,999900,999900,14.3,9.3,72,2.1
0,0,0,999900,999900,13.9,8.9,72,2.6
0,0,0,999900,999900,13.7,9.1,74,3.1
0,0,0,999900,999900,13.5,9.2,75,3.6
0,0,0,999900,999900,13.3,9.4,77,4.1
0,0,0,999900,999900,13.1,9.4,78,3.6
0,0,0,999900,999900,13,9.4,79,3.1
0,0,0,999900,999900,12.8,9.4,80,2.6
0,0,0,999900,999900,12.8,9,78,2.2
0,0,0,999900,999900,12.8,8.7,76,1.9
0,0,60,999900,999900,12.8,8.3,74,1.5
632,266,183,999900,999900,13.5,8.5,72,1.5
803,650,194,999900,999900,14.3,8.7,69,1.5
940,869,152,999900,999900,15,8.9,67,1.5
1037,861,103,999900,999900,15.6,8.7,63,1.9
1090,832,52,999900,999900,16.1,8.5,61,2.2
1099,733,32,999900,999900,16.7,8.3,58,2.6
1061,595,26,999900,999900,17.1,7.8,54,2.8
980,323,65,999900,999900,17.4,7.2,51,2.9
857,191,9,999900,999900,17.8,6.7,48,3.1
698,0,1,999900,999900,16.9,6.9,52,2.8
0,0,0,999900,999900,15.9,7,55,2.4
0,0,0,999900,999900,15,7.2,60,2.1
0,0,0,999900,999900,14.6,7.4,62,1.7
0,0,0,999900,999900,14.3,7.6,64,1.4
0,0,0,999900,999900,13.9,7.8,67,1
0,0,0,999900,999900,13.2,8,71,1.4
0,0,0,999900,999900,12.4,8.1,75,1.7
0,0,0,999900,999900,11.7,8.3,80,2.1
0,0,0,999900,999900,11.3,7.9,80,2.1
0,0,0,999900,999900,11,7.6,80,2.1
0,0,0,999900,999900,10.6,7.2,79,2.1
0,0,0,999900,999900,9.8,7,83,1.9
0,0,0,999900,999900,9.1,6.9,86,1.7
0,0,91,999900,999900,8.3,6.7,90,1.5
634,543,225,999900,999900,10.3,7.2,81,1.7
805,749,242,999900,999900,12.4,7.8,73,1.9
942,856,210,999900,999900,14.4,8.3,67,2.1
1039,911,151,999900,999900,15.5,7.2,58,1.9
1093,921,91,999900,999900,16.7,6.1,50,1.7
1101,867,48,999900,999900,17.8,5,43,1.5
1064,756,20,999900,999900,18,4.6,41,1.7
983,567,8,999900,999900,18.1,4.3,40,1.9
860,254,11,999900,999900,18.3,3.9,38,2.1
701,0,1,999900,999900,17,4.5,43,1.9
0,0,0,999900,999900,15.7,5,49,1.7
0,0,0,999900,999900,14.4,5.6,55,1.5
0,0,0,999900,999900,13.1,5.8,61,1.3
0,0,0,999900,999900,11.9,5.9,67,1.2
0,0,0,999900,999900,10.6,6.1,74,1
0,0,0,999900,999900,9.7,6.1,78,0.7
0,0,0,999900,999900,8.7,6.1,84,0.3
0,0,0,999900,999900,7.8,6.1,89,0
0,0,0,999900,999900,7.2,5.7,90,0.5
0,0,0,999900,999900,6.7,5.4,91,1
0,0,0,999900,999900,6.1,5,93,1.5
0,0,0,999900,999900,6.5,4.8,89,1.5
0,0,0,999900,999900,6.8,4.6,86,1.5
0,0,64,999900,999900,7.2,4.4,82,1.5
636,258,191,999900,999900,10.2,4.8,69,2.5
807,521,242,999900,999900,13.1,5.2,59,3.6
944,793,203,999900,999900,16.1,5.6,50,4.6
1042,824,160,999900,999900,17.4,6.1,47,3.8
1096,832,107,999900,999900,18.7,6.7,46,2.9
1104,797,56,999900,999900,20,7.2,43,2.1
1067,727,9,999900,999900,20.2,7.2,43,2.1
986,583,0,999900,999900,20.4,7.2,42,2.1
863,174,34,999900,999900,20.6,7.2,42,2.1
704,0,2,999900,999900,18.9,7.6,48,1.7
0,0,0,999900,999900,17.3,7.9,54,1.4
0,0,0,999900,999900,15.6,8.3,62,1
0,0,0,999900,999900,14.3,8.1,66,1.2
0,0,0,999900,999900,13,8,72,1.3
0,0,0,999900,999900,11.7,7.8,77,1.5
0,0,0,999900,999900,11.5,7.6,77,1.5
0,0,0,999900,999900,11.3,7.4,77,1.5
0,0,0,999900,999900,11.1,7.2,77,1.5
0,0,0,999900,999900,10.7,7.2,79,2
0,0,0,999900,999900,10.4,7.2,81,2.6
0,0,0,999900,999900,10,7.2,83,3.1
0,0,0,999900,999900,10.2,7.4,83,3.1
0,0,0,999900,999900,10.4,7.6,83,3.1
0,0,42,999900,999900,10.6,7.8,83,3.1
638,22,136,999900,999900,11.7,8,78,2.1
809,175,194,999900,999900,12.8,8.1,73,1
947,67,311,999900,999900,13.9,8.3,69,0
1044,379,257,999900,999900,15.2,5.7,53,1.9
1098,643,162,999900,999900,16.5,3.2,41,3.8
1107,796,82,999900,999900,17.8,0.6,31,5.7
1070,753,17,999900,999900,18,-0.2,29,5
989,570,7,999900,999900,18.1,-1.2,27,4.3
866,278,6,999900,999900,18.3,-2.2,24,3.6
707,0,2,999900,999900,15.9,-1,31,2.7
0,0,0,999900,999900,13.6,0,39,1.5
0,0,0,999900,999900,11.3,0.5,47,1.2
0,0,0,999900,999900,9.8,0.9,54,1.3
0,0,0,999900,999900,9,1.4,59,1.5
0,0,0,999900,999900,8.6,1.9,63,1.9
0,0,0,999900,999900,8.5,2.3,65,2.2
0,0,0,999900,999900,8.1,2.9,70,2.1
0,0,0,999900,999900,7.5,3,73,2
0,0,0,999900,999900,6.8,2.9,76,1.8
0,0,0,999900,999900,5.9,2.6,79,1.7
0,0,0,999900,999900,4.9,2.1,82,1.7
0,0,0,999900,999900,3.7,1.4,85,1.9
0,0,0,999900,999900,3.7,1.7,87,2.6
0,0,99,999900,999900,3.3,1.7,89,3.1
640,772,209,999900,999900,5.7,2.1,78,2.6
812,911,202,999900,999900,8.2,2.4,67,2
949,967,167,999900,999900,10.6,2.8,58,1.5
1047,983,116,999900,999900,12.6,2.2,49,1.7
1101,990,53,999900,999900,14.7,1.7,41,1.9
1110,952,0,999900,999900,16.7,1.1,35,2.1
1073,869,0,999900,999900,16.9,0.7,33,1.9
992,720,0,999900,999900,17,0.4,32,1.7
869,432,0,999900,999900,17.2,0,31,1.5
710,0,2,999900,999900,16.1,0.4,34,1.7
0,0,0,999900,999900,15,0.7,38,1.9
0,0,0,999900,999900,13.9,1.1,42,2.1
0,0,0,999900,999900,12.8,1.1,45,2.3
0,0,0,999900,999900,11.7,1.1,48,2.4
0,0,0,999900,999900,10.6,1.1,52,2.6
0,0,0,999900,999900,8.5,0.9,59,2.2
0,0,0,999900,999900,6.5,0.8,67,1.9
0,0,0,999900,999900,4.4,0.6,76,1.5
0,0,0,999900,999900,3.9,0.2,77,1.5
0,0,0,999900,999900,3.3,-0.1,78,1.5
0,0,0,999900,999900,2.8,-0.6,78,1.5
0,0,0,999900,999900,2.6,-0.5,80,2.2
0,0,0,999900,999900,2.4,-0.5,81,2.9
0,0,102,999900,999900,2.2,-0.6,81,3.6
642,625,226,999900,999900,5.4,0.2,69,3.3
814,806,235,999900,999900,8.5,0.9,59,2.9
952,904,197,999900,999900,11.7,1.7,50,2.6
1050,953,135,999900,999900,13.2,0.9,43,2.2
1104,959,73,999900,999900,14.6,0.2,37,1.9
1113,913,24,999900,999900,16.1,-0.6,32,1.5
1076,812,0,999900,999900,17,-0.9,29,2.4
995,643,0,999900,999900,18,-1.2,27,3.2
872,355,0,999900,999900,18.9,-1.7,24,4.1
713,0,3,999900,999900,17.6,-1.4,27,3.8
0,0,0,999900,999900,16.3,-1.2,30,3.4
0,0,0,999900,999900,15,-1.1,33,3.1
0,0,0,999900,999900,13.1,-1.2,37,2.1
0,0,0,999900,999900,11.3,-1.4,41,1
0,0,0,999900,999900,9.4,-1.7,45,0
0,0,0,999900,999900,7.9,-1.6,50,0.7
0,0,0,999900,999900,6.5,-1.6,55,1.4
0,0,0,999900,999900,5,-1.7,61,2.1
0,0,0,999900,999900,4.4,-1.4,65,2.3
0,0,0,999900,999900,3.9,-1.2,69,2.4
0,0,0,999900,999900,3.3,-1.1,72,2.6
0,0,0,999900,999900,3.3,-1.2,71,2.6
0,0,1,999900,999900,3.3,-1.4,70,2.6
0,0,103,999900,999900,3.3,-1.7,69,2.6
645,381,246,999900,999900,6.3,-1,59,2.9
817,839,210,999900,999900,9.2,-0.5,50,3.3
954,901,174,999900,999900,12.2,0,43,3.6
1052,915,119,999900,999900,13.9,-1.2,35,2.9
1107,906,59,999900,999900,15.5,-2.5,28,2.2
1116,873,0,999900,999900,17.2,-3.9,22,1.5
1079,480,96,999900,999900,17,-2.7,25,3.1
998,274,69,999900,999900,16.9,-1.6,28,4.6
876,128,18,999900,999900,16.7,-0.6,31,6.2
716,0,2,999900,999900,15.4,-0.3,34,6.4
0,0,0,999900,999900,14.1,-0.1,38,6.5
0,0,0,999900,999900,12.8,0,41,6.7
0,0,0,999900,999900,11.7,1.7,50,5.7
0,0,0,999900,999900,10.5,3.3,61,4.6
0,0,0,999900,999900,9.4,5,74,3.6
0,0,0,999900,999900,9,5.4,78,3.8
0,0,0,999900,999900,8.7,5.7,81,3.9
0,0,0,999900,999900,8.3,6.1,86,4.1
0,0,0,999900,999900,8.1,6.5,90,3.8
0,0,0,999900,999900,8,6.8,92,3.4
0,0,0,999900,999900,7.8,7.2,96,3.1
0,0,0,999900,999900,7.1,6.5,96,3.4
0,0,1,999900,999900,6.3,5.7,96,3.8
0,0,106,999900,999900,5.6,5,96,4.1
647,540,227,999900,999900,7.8,5.2,84,3.9
819,727,231,999900,999900,10,5.4,73,3.8
957,778,204,999900,999900,12.2,5.6,64,3.6
1055,751,160,999900,999900,13.3,4.5,55,4.1
1110,649,146,999900,999900,14.5,3.3,47,4.6
1119,505,147,999900,999900,15.6,2.2,40,5.1
1082,132,238,999900,999900,15.6,2,40,3.9
1001,6,163,999900,999900,15.6,1.9,40,2.7
879,96,15,999900,999900,15.6,1.7,39,1.5
720,0,2,999900,999900,14.8,1.9,42,2
0,0,0,999900,999900,14.1,2,44,2.6
0,0,0,999900,999900,13.3,2.2,47,3.1
0,0,0,999900,999900,13.1,2.4,48,2.8
0,0,0,999900,999900,13,2.6,49,2.4
0,0,0,999900,999900,12.8,2.8,51,2.1
0,0,0,999900,999900,13,2.8,50,2.3
0,0,0,999900,999900,13.1,2.8,50,2.4
0,0,0,999900,999900,13.3,2.8,49,2.6
0,0,0,999900,999900,12.2,3,53,2.2
0,0,0,999900,999900,11.1,3.1,58,1.9
0,0,0,999900,999900,10,3.3,63,1.5
0,0,0,999900,999900,8.7,2.9,67,2
0,0,1,999900,999900,7.4,2.6,72,2.6
0,0,104,999900,999900,6.1,2.2,76,3.1
650,347,250,999900,999900,8.5,2.2,65,3.1
822,580,292,999900,999900,10.9,2.2,55,3.1
960,707,278,999900,999900,13.3,2.2,47,3.1
1058,768,229,999900,999900,14.4,2.2,44,2.9
1113,777,177,999900,999900,15.6,2.2,40,2.8
1122,724,136,999900,999900,16.7,2.2,38,2.6
1085,618,106,999900,999900,16.9,2.6,38,2.6
1004,438,83,999900,999900,17,2.9,39,2.6
882,132,69,999900,999900,17.2,3.3,39,2.6
723,0,4,999900,999900,16.5,3.5,42,2.8
0,0,0,999900,999900,15.7,3.7,45,2.9
0,0,0,999900,999900,15,3.9,47,3.1
0,0,0,999900,999900,13.7,3.9,52,2.1
0,0,0,999900,999900,12.4,3.9,56,1
0,0,0,999900,999900,11.1,3.9,61,0
0,0,0,999900,999900,9.6,3.5,66,1
0,0,0,999900,999900,8.2,3.2,71,2.1
0,0,0,999900,999900,6.7,2.8,76,3.1
0,0,0,999900,999900,6.9,3,76,2.6
0,0,0,999900,999900,7,3.1,76,2
0,0,0,999900,999900,7.2,3.3,76,1.5
0,0,0,999900,999900,7,3.1,76,1.7
0,0,2,999900,999900,6.9,3,76,1.9
0,0,115,999900,999900,6.7,2.8,76,2.1
652,585,238,999900,999900,9.8,0.2,51,2.4
824,759,251,999900,999900,13,-2.3,34,2.8
962,848,216,999900,999900,16.1,-5,22,3.1
1061,910,154,999900,999900,17,-5.5,20,2.6
1116,938,86,999900,999900,18,-6,18,2
1125,896,40,999900,999900,18.9,-6.7,16,1.5
1088,757,21,999900,999900,19.3,-6.6,16,1
1007,543,21,999900,999900,19.6,-6.6,15,0.5
885,276,10,999900,999900,20,-6.7,15,0
726,0,4,999900,999900,18.9,-5.3,18,0.7
0,0,0,999900,999900,17.8,-4,21,1.4
0,0,0,999900,999900,16.7,-2.8,25,2.1
0,0,0,999900,999900,14.1,-2.9,30,2.3
0,0,0,999900,999900,11.5,-3,35,2.4
0,0,0,999900,999900,8.9,-3.3,41,2.6
0,0,0,999900,999900,8.3,-2.8,44,2.6
0,0,0,999900,999900,7.8,-2.5,47,2.6
0,0,0,999900,999900,7.2,-2.2,50,2.6
0,0,0,999900,999900,6.7,-2.3,51,2.8
0,0,0,999900,999900,6.1,-2.5,53,2.9
0,0,0,999900,999900,5.6,-2.8,53,3.1
0,0,0,999900,999900,5.6,-2.7,54,3.1
0,0,2,999900,999900,5.6,-2.7,54,3.1
0,0,108,999900,999900,5.6,-2.8,53,3.1
655,143,219,999900,999900,9.1,-3.1,41,3.1
827,48,279,999900,999900,12.6,-3.4,32,3.1
965,18,265,999900,999900,16.1,-3.9,24,3.1
1064,103,320,999900,999900,17.6,-3.8,22,2.8
1119,474,153,999900,999900,19.1,-3.8,20,2.4
1128,716,14,999900,999900,20.6,-3.9,18,2.1
1092,637,0,999900,999900,20.8,-3.6,18,2.1
1010,417,27,999900,999900,20.9,-3.4,19,2.1
888,260,0,999900,999900,21.1,-3.3,19,2.1
729,0,4,999900,999900,20.4,-2.8,20,1.9
0,0,0,999900,999900,19.6,-2.5,22,1.7
0,0,0,999900,999900,18.9,-2.2,23,1.5
0,0,0,999900,999900,17.4,-1.6,27,1.5
0,0,0,999900,999900,15.9,-1,31,1.5
0,0,0,999900,999900,14.4,-0.6,35,1.5
0,0,0,999900,999900,13.7,-0.3,38,1.5
0,0,0,999900,999900,12.9,-0.1,41,1.5
0,0,0,999900,999900,12.2,0,43,1.5
0,0,0,999900,999900,11.3,0,46,1.9
0,0,0,999900,999900,10.3,0,49,2.2
0,0,0,999900,999900,9.4,0,52,2.6
0,0,0,999900,999900,9,0.4,55,2.9
0,0,3,999900,999900,8.7,0.7,57,3.3
0,0,119,999900,999900,8.3,1.1,60,3.6
658,414,262,999900,999900,11.1,0.7,49,3.3
830,628,300,999900,999900,13.9,0.4,40,2.9
968,774,269,999900,999900,16.7,0,32,2.6
1067,830,215,999900,999900,18.2,-0.8,27,2.2
1122,827,166,999900,999900,19.6,-1.8,23,1.9
1131,790,113,999900,999900,21.1,-2.8,19,1.5
1095,652,100,999900,999900,21.5,-3.1,18,2
1014,459,81,999900,999900,21.8,-3.4,18,2.6
891,139,74,999900,999900,22.2,-3.9,16,3.1
732,0,6,999900,999900,20.5,-3.4,19,2.6
542,0,0,999900,999900,18.9,-3.1,22,2
0,0,0,999900,999900,17.2,-2.8,25,1.5
0,0,0,999900,999900,15.2,-2.5,29,1.9
0,0,0,999900,999900,13.1,-2.3,33,2.2
0,0,0,999900,999900,11.1,-2.2,39,2.6
0,0,0,999900,999900,10.2,-1.9,42,3.3
0,0,0,999900,999900,9.2,-1.8,45,3.9
0,0,0,999900,999900,8.3,-1.7,48,4.6
0,0,0,999900,999900,7.8,-1.6,51,4.4
0,0,0,999900,999900,7.2,-1.6,53,4.3
0,0,0,999900,999900,6.7,-1.7,54,4.1
0,0,0,999900,999900,6.7,-1.6,55,4.4
0,0,3,999900,999900,6.7,-1.6,55,4.8
0,0,122,999900,999900,6.7,-1.7,54,5.1
660,524,251,999900,999900,9.7,-1.6,44,4.4
833,763,260,999900,999900,12.6,-1.6,37,3.8
971,886,218,999900,999900,15.6,-1.7,30,3.1
1070,876,169,999900,999900,17.8,-1.6,26,3.4
1125,821,130,999900,999900,20,-1.6,23,3.8
1134,725,102,999900,999900,22.2,-1.7,20,4.1
1098,518,61,999900,999900,22,-1.6,20,4.4
1017,3,192,999900,999900,21.9,-1.6,20,4.8
894,20,49,999900,999900,21.7,-1.7,20,5.1
735,0,3,999900,999900,20.8,-1.4,22,4.3
545,0,0,999900,999900,19.8,-1.2,24,3.4
0,0,0,999900,999900,18.9,-1.1,26,2.6
0,0,0,999900,999900,17,-0.6,30,2.4
0,0,0,999900,999900,15.2,-0.3,35,2.3
0,0,0,999900,999900,13.3,0,40,2.1
0,0,0,999900,999900,12.4,0,42,2.1
0,0,0,999900,999900,11.5,0,45,2.1
0,0,0,999900,999900,10.6,0,48,2.1
0,0,0,999900,999900,10,0.2,51,2.4
0,0,0,999900,999900,9.5,0.4,53,2.8
0,0,0,999900,999900,8.9,0.6,56,3.1
0,0,0,999900,999900,9.1,1,57,3.6
0,0,3,999900,999900,9.2,1.3,58,4.1
0,0,113,999900,999900,9.4,1.7,59,4.6
663,469,237,999900,999900,12.2,2.8,53,4.8
836,816,221,999900,999900,15,3.9,47,4.9
974,924,187,999900,999900,17.8,5,43,5.1
1073,869,131,999900,999900,18.2,5.6,44,5.3
1128,616,193,999900,999900,18.5,6.1,44,5.5
1137,432,206,999900,999900,18.9,6.7,45,5.7
1101,449,141,999900,999900,19.5,5.9,41,6
1020,374,92,999900,999900,20,5.2,38,6.4
897,109,82,999900,999900,20.6,4.4,34,6.7
738,0,7,999900,999900,19.5,3.9,36,5.5
549,0,0,999900,999900,18.3,3.3,37,4.3
0,0,0,999900,999900,17.2,2.8,38,3.1
0,0,0,999900,999900,16.1,2.8,41,2.6
0,0,0,999900,999900,15,2.8,44,2
0,0,0,999900,999900,13.9,2.8,47,1.5
0,0,0,999900,999900,12.2,2.8,53,2.4
0,0,0,999900,999900,10.6,2.8,58,3.2
0,0,0,999900,999900,8.9,2.8,66,4.1
0,0,0,999900,999900,8.2,2.8,69,3.6
0,0,0,999900,999900,7.4,2.8,73,3.1
0,0,0,999900,999900,6.7,2.8,76,2.6
0,0,0,999900,999900,6.5,2.8,77,2.4
0,0,5,999900,999900,6.3,2.8,78,2.3
0,0,132,999900,999900,6.1,2.8,79,2.1
666,731,234,999900,999900,9.1,2.8,65,1.4
839,877,232,999900,999900,12,2.8,53,0.7
977,968,183,999900,999900,15,2.8,44,0
1076,990,126,999900,999900,16.7,0.9,34,1
1131,988,65,999900,999900,18.3,-0.8,27,2.1
1140,974,0,999900,999900,20,-2.8,21,3.1
1104,881,0,999900,999900,20.4,-3.2,20,3.3
1023,733,0,999900,999900,20.7,-3.8,18,3.4
900,533,0,999900,999900,21.1,-4.4,17,3.6
741,0,8,999900,999900,19.6,-4.1,19,2.7
552,0,0,999900,999900,18.2,-4,21,1.9
0,0,0,999900,999900,16.7,-3.9,23,1
0,0,0,999900,999900,14.8,-3.4,27,1.9
0,0,0,999900,999900,13,-3.1,32,2.7
0,0,0,999900,999900,11.1,-2.8,37,3.6
0,0,0,999900,999900,10,-2.5,40,3.1
0,0,0,999900,999900,8.9,-2.3,44,2.6
0,0,0,999900,999900,7.8,-2.2,48,2.1
0,0,0,999900,999900,7.4,-2.1,50,2.1
0,0,0,999900,999900,7.1,-2.1,51,2.1
0,0,0,999900,999900,6.7,-2.2,52,2.1
0,0,0,999900,999900,6.5,-2.3,52,2.8
0,0,5,999900,999900,6.3,-2.5,52,3.4
0,0,135,999900,999900,6.1,-2.8,51,4.1
669,656,239,999900,999900,10,-2.9,39,4.3
842,790,240,999900,999900,13.9,-3,30,4.4
980,838,206,999900,999900,17.8,-3.3,23,4.6
1079,857,155,999900,999900,19.1,-4.1,20,3.6
1134,851,100,999900,999900,20.4,-5.1,17,2.5
1144,809,50,999900,999900,21.7,-6.1,14,1.5
1107,757,1,999900,999900,21.7,-6.7,13,1.7
1026,588,0,999900,999900,21.7,-7.5,12,1.9
903,415,0,999900,999900,21.7,-8.3,12,2.1
744,0,8,999900,999900,20.4,-7.3,14,1.4
555,0,0,999900,999900,19.1,-6.4,16,0.7
0,0,0,999900,999900,17.8,-5.6,19,0
0,0,0,999900,999900,15.8,-4.9,23,0.5
0,0,0,999900,999900,13.7,-4.4,27,1
0,0,0,999900,999900,11.7,-3.9,32,1.5
0,0,0,999900,999900,10.2,-3.6,36,2.4
0,0,0,999900,999900,8.7,-3.4,41,3.2
0,0,0,999900,999900,7.2,-3.3,46,4.1
0,0,0,999900,999900,6.8,-3.4,47,4.1
0,0,0,999900,999900,6.5,-3.6,47,4.1
0,0,0,999900,999900,6.1,-3.9,47,4.1
0,0,0,999900,999900,6.8,-3.6,46,3.9
0,0,6,999900,999900,7.6,-3.4,44,3.8
0,0,133,999900,999900,8.3,-3.3,42,3.6
672,207,238,999900,999900,11.1,-2.8,37,2.9
845,15,315,999900,999900,13.9,-2.5,31,2.2
983,28,274,999900,999900,16.7,-2.2,27,1.5
1082,27,301,999900,999900,18.4,-2.8,23,1.5
1137,27,300,999900,999900,20,-3.6,19,1.5
1147,25,271,999900,999900,21.7,-4.4,16,1.5
1110,21,217,999900,999900,21.5,-3.8,17,2
1029,13,143,999900,999900,21.3,-3.2,18,2.6
906,5,61,999900,999900,21.1,-2.8,19,3.1
747,0,4,999900,999900,20,-2.3,22,3.6
557,0,0,999900,999900,18.9,-2,24,4.1
0,0,0,999900,999900,17.8,-1.7,26,4.6
0,0,0,999900,999900,17.1,-0.5,30,4.3
0,0,0,999900,999900,16.3,0.6,34,3.9
0,0,0,999900,999900,15.6,1.7,39,3.6
0,0,0,999900,999900,15.2,1.9,41,3.4
0,0,0,999900,999900,14.8,2,42,3.3
0,0,0,999900,999900,14.4,2.2,44,3.1
0,0,0,999900,999900,13.5,4.4,54,3.8
0,0,0,999900,999900,12.6,6.7,67,4.4
